popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,track_genre
53,161258,False,0.235,0.118,-20.222,1,0.0318,0.98,0.888,0.185,167.29,chill/relax
46,198592,False,0.487,0.604,-5.14,1,0.0319,0.601,0.0,0.827,162.973,chill/relax
50,105974,False,0.233,0.0369,-24.326,1,0.0363,0.99,0.909,0.0582,70.862,chill/relax
47,232613,False,0.535,0.364,-11.349,1,0.0328,0.948,0.082,0.0956,120.033,chill/relax
50,157984,False,0.206,0.177,-19.623,0,0.0344,0.95,0.943,0.0962,78.691,chill/relax
48,345170,False,0.459,0.35,-15.912,0,0.0356,0.0407,0.81,0.037,89.89,chill/relax
50,166173,False,0.403,0.0217,-25.107,1,0.0502,0.994,0.953,0.0652,72.051,chill/relax
51,308760,False,0.232,0.164,-16.952,0,0.0417,0.984,0.95,0.0378,131.065,chill/relax
27,99047,False,0.175,0.195,-23.733,0,0.0464,0.857,0.84,0.104,63.029,chill/relax
27,121904,False,0.178,0.0949,-23.573,1,0.0612,0.796,0.848,0.177,106.237,chill/relax
53,225760,False,0.179,0.179,-17.838,0,0.0319,0.975,0.888,0.432,185.851,chill/relax
27,45714,False,0.144,0.12,-23.212,1,0.0484,0.811,0.895,0.265,71.542,chill/relax
27,72380,False,0.13,0.112,-23.607,1,0.0513,0.79,0.855,0.145,85.425,chill/relax
27,49523,False,0.199,0.118,-23.407,1,0.0546,0.608,0.602,0.164,123.353,chill/relax
57,192070,False,0.543,0.507,-8.119,1,0.0269,0.374,0.0343,0.193,100.13,chill/relax
27,76190,False,0.157,0.118,-23.331,1,0.0521,0.845,0.908,0.262,86.731,chill/relax
27,102857,False,0.203,0.215,-23.772,1,0.0548,0.74,0.567,0.182,118.355,chill/relax
27,49523,False,0.132,0.116,-23.457,1,0.0461,0.902,0.928,0.217,92.325,chill/relax
27,64761,False,0.196,0.435,-24.807,1,0.195,0.633,0.193,0.644,59.802,chill/relax
27,77647,False,0.183,0.123,-21.108,1,0.051,0.694,0.937,0.0448,81.342,chill/relax
27,114285,False,0.199,0.102,-23.531,1,0.0497,0.838,0.903,0.262,81.059,chill/relax
27,45714,False,0.269,0.142,-23.695,1,0.0509,0.866,0.904,0.321,67.872,chill/relax
27,41904,False,0.136,0.116,-22.585,1,0.0485,0.828,0.903,0.221,79.102,chill/relax
18,215063,False,0.368,0.294,-13.599,1,0.0302,0.399,0.00959,0.126,180.003,chill/relax
18,244690,False,0.241,0.856,-6.771,1,0.0474,0.02,0.00168,0.293,132.006,chill/relax
19,146195,False,0.354,0.499,-11.844,1,0.0317,0.82,0.899,0.205,143.843,chill/relax
53,218727,False,0.425,0.375,-13.693,0,0.0353,0.467,0.525,0.179,116.99,chill/relax
22,315026,False,0.464,0.211,-19.716,0,0.0387,0.916,0.506,0.271,105.729,chill/relax
51,155360,False,0.235,0.0177,-31.596,1,0.0362,0.989,0.919,0.0464,103.05,chill/relax
49,102057,False,0.597,0.268,-18.485,0,0.0564,0.954,0.961,0.0992,137.942,chill/relax
53,277853,False,0.175,0.212,-14.073,1,0.0374,0.85,0.86,0.128,132.026,chill/relax
54,124589,False,0.494,0.0345,-19.24,0,0.0374,0.985,0.952,0.192,70.907,chill/relax
48,175706,False,0.281,0.443,-12.56,0,0.0322,0.699,0.92,0.055,97.833,chill/relax
50,282680,False,0.298,0.151,-14.479,0,0.0341,0.769,0.00602,0.139,158.407,chill/relax
52,118746,False,0.303,0.129,-18.549,0,0.0348,0.915,0.872,0.073,137.734,chill/relax
47,175986,False,0.45,0.574,-6.568,1,0.0393,0.908,0.0289,0.321,145.674,chill/relax
50,204845,False,0.403,0.16,-22.779,1,0.0369,0.959,0.941,0.16,72.571,chill/relax
54,295293,False,0.437,0.183,-25.455,0,0.0369,0.985,0.916,0.0393,138.098,chill/relax
54,142355,False,0.314,0.00174,-37.754,1,0.0473,0.994,0.97,0.0628,64.329,chill/relax
52,181106,False,0.0701,0.0132,-28.395,1,0.0404,0.98,0.634,0.034,75.221,chill/relax
44,167432,False,0.29,0.177,-15.928,1,0.0364,0.896,0.944,0.0706,115.306,chill/relax
51,596773,False,0.434,0.305,-18.173,1,0.0364,0.892,0.942,0.0594,139.878,chill/relax
46,311853,False,0.275,0.401,-10.641,1,0.0349,0.8,0.00903,0.186,147.662,chill/relax
51,243493,False,0.241,0.306,-13.571,0,0.0404,0.929,0.895,0.065,89.802,chill/relax
44,352357,False,0.521,0.28,-16.645,1,0.0362,0.946,0.943,0.307,141.96,chill/relax
49,167066,False,0.635,0.256,-14.187,0,0.0355,0.874,0.95,0.249,92.025,chill/relax
57,274218,False,0.0911,0.163,-17.135,1,0.0382,0.945,0.965,0.0393,63.438,chill/relax
50,423047,False,0.55,0.342,-16.771,1,0.0337,0.695,0.884,0.169,120.949,chill/relax
56,125413,False,0.429,0.00693,-31.051,1,0.0539,0.995,0.938,0.431,97.075,chill/relax
50,118986,False,0.178,0.0135,-28.203,1,0.046,0.964,0.92,0.0392,47.37,chill/relax
53,367666,False,0.301,0.0089,-30.804,1,0.0371,0.987,0.907,0.0897,127.536,chill/relax
54,288280,False,0.393,0.0429,-25.727,0,0.0341,0.992,0.925,0.0394,135.405,chill/relax
50,244824,False,0.45,0.257,-9.449,1,0.0533,0.952,0.0,0.366,100.24,chill/relax
57,204629,False,0.448,0.111,-20.606,1,0.0353,0.991,0.898,0.0755,74.76,chill/relax
49,417733,False,0.398,0.19,-18.011,0,0.0302,0.987,0.911,0.174,169.153,chill/relax
47,429933,False,0.525,0.144,-22.617,1,0.0349,0.984,0.89,0.321,115.509,chill/relax
52,125400,False,0.201,0.0332,-29.063,1,0.0516,0.863,0.986,0.0315,83.87,chill/relax
55,111831,False,0.38,0.0797,-18.041,1,0.0438,0.991,0.935,0.0668,109.091,chill/relax
27,91428,False,0.107,0.117,-23.472,1,0.0531,0.704,0.835,0.232,174.17,chill/relax
27,53333,False,0.2,0.13,-23.285,1,0.0481,0.878,0.91,0.336,110.51,chill/relax
27,68571,False,0.182,0.106,-23.278,1,0.0493,0.893,0.904,0.233,97.453,chill/relax
27,49523,False,0.265,0.124,-23.395,1,0.0456,0.809,0.916,0.371,100.861,chill/relax
27,80000,False,0.201,0.444,-23.991,1,0.132,0.669,0.08,0.494,129.808,chill/relax
51,365960,False,0.674,0.267,-17.058,0,0.0318,0.976,0.954,0.394,107.749,chill/relax
27,144761,False,0.199,0.12,-23.949,1,0.0514,0.814,0.85,0.3,71.151,chill/relax
27,83809,False,0.185,0.119,-23.618,1,0.0527,0.811,0.853,0.346,129.282,chill/relax
27,49523,False,0.29,0.129,-23.333,1,0.055,0.733,0.762,0.182,92.904,chill/relax
26,175238,False,0.184,0.109,-24.131,1,0.0631,0.786,0.879,0.193,131.54,chill/relax
26,99047,False,0.104,0.316,-23.74,1,0.0642,0.838,0.798,0.307,79.953,chill/relax
27,68571,False,0.197,0.122,-23.756,1,0.0496,0.822,0.836,0.307,86.216,chill/relax
27,45714,False,0.18,0.0968,-22.729,1,0.0478,0.863,0.938,0.388,80.867,chill/relax
27,45714,False,0.269,0.142,-23.695,1,0.0509,0.866,0.904,0.321,67.872,chill/relax
52,181933,False,0.377,0.261,-15.708,1,0.0411,0.132,0.875,0.0457,117.994,chill/relax
47,278800,False,0.346,0.095,-22.82,0,0.0428,0.907,0.864,0.0396,109.452,chill/relax
18,310474,False,0.573,0.287,-11.124,1,0.0337,0.79,0.0,0.108,115.917,chill/relax
19,145450,False,0.576,0.137,-20.681,0,0.0509,0.986,0.897,0.532,104.033,chill/relax
18,333124,False,0.525,0.837,-6.591,0,0.0336,0.0251,0.84,0.077,120.03,chill/relax
48,144626,False,0.489,0.15,-15.737,0,0.0607,0.891,0.722,0.0932,79.987,chill/relax
22,375493,False,0.417,0.49,-13.065,0,0.0514,0.246,0.432,0.121,105.892,chill/relax
42,252528,False,0.671,0.838,-9.902,0,0.0352,0.00495,0.854,0.0348,120.01,chill/relax
48,119063,False,0.305,0.168,-16.916,1,0.0332,0.964,0.852,0.051,117.312,chill/relax
50,229403,False,0.0602,0.0276,-21.52,0,0.0528,0.979,0.962,0.0356,67.561,chill/relax
42,323573,False,0.302,0.0288,-26.078,1,0.0491,0.956,0.805,0.069,119.592,chill/relax
54,246506,False,0.819,0.599,-6.778,1,0.039,0.347,0.824,0.489,127.986,chill/relax
39,197943,False,0.395,0.0782,-23.023,1,0.0414,0.988,0.905,0.0798,173.83,chill/relax
40,84760,False,0.145,0.126,-18.667,1,0.0356,0.853,0.98,0.0278,58.373,chill/relax
44,282973,False,0.324,0.588,-10.75,1,0.0518,0.223,0.464,0.0792,89.826,chill/relax
53,68493,False,0.0,0.0323,-23.636,0,0.0,0.994,0.973,0.0,0.0,chill/relax
51,147314,False,0.444,0.0508,-28.789,1,0.0395,0.993,0.894,0.271,132.664,chill/relax
39,202827,False,0.389,0.202,-15.121,1,0.0375,0.887,2.86e-06,0.187,83.019,chill/relax
49,241773,False,0.0643,0.0704,-24.653,1,0.039,0.654,0.767,0.0674,65.582,chill/relax
47,129199,False,0.488,0.0549,-26.054,0,0.0376,0.987,0.943,0.122,65.011,chill/relax
48,304460,False,0.282,0.154,-22.065,1,0.0444,0.833,0.88,0.0383,138.131,chill/relax
55,368400,False,0.698,0.789,-4.936,1,0.163,0.132,0.0091,0.492,123.016,chill/relax
47,257516,False,0.475,0.137,-16.239,0,0.032,0.723,0.129,0.057,129.623,chill/relax
48,51000,False,0.535,0.113,-22.767,0,0.233,0.93,0.635,0.333,119.958,chill/relax
51,170893,False,0.148,0.25,-15.961,1,0.0334,0.906,0.775,0.162,171.567,chill/relax
52,217125,False,0.254,0.131,-22.392,0,0.0332,0.84,0.899,0.0372,135.145,chill/relax
36,112546,False,0.525,0.0406,-16.14,1,0.0413,0.557,0.964,0.31,88.027,chill/relax
49,315426,False,0.447,0.449,-10.634,1,0.0376,0.934,0.961,0.036,92.468,chill/relax
55,437253,False,0.248,0.0318,-24.706,0,0.0447,0.926,0.954,0.0756,130.462,chill/relax
46,140585,False,0.249,0.128,-19.254,1,0.0408,0.978,0.922,0.388,170.246,chill/relax
50,63262,False,0.482,0.00796,-36.846,1,0.0395,0.988,0.953,0.0757,105.502,chill/relax
51,301733,False,0.483,0.0176,-25.501,0,0.052,0.994,0.928,0.2,76.384,chill/relax
52,227674,False,0.273,0.0338,-33.878,0,0.0343,0.984,0.878,0.134,147.649,chill/relax
52,359213,False,0.258,0.082,-25.537,1,0.0526,0.988,0.915,0.0788,142.581,chill/relax
55,219760,False,0.436,0.76,-7.906,0,0.0374,0.362,0.955,0.504,75.012,chill/relax
54,473493,False,0.225,0.124,-26.385,1,0.0544,0.965,0.905,0.0479,132.853,chill/relax
55,468274,False,0.388,0.566,-8.316,1,0.0332,0.269,1.2e-06,0.17,144.914,chill/relax
27,127733,False,0.263,0.0177,-32.229,0,0.0412,0.992,0.906,0.173,73.247,chill/relax
51,257666,False,0.332,0.105,-23.594,1,0.0328,0.87,0.838,0.0534,127.923,chill/relax
26,168669,False,0.408,0.0835,-12.626,1,0.0422,0.939,6.07e-06,0.324,140.247,chill/relax
49,130572,False,0.345,0.512,-11.576,0,0.0343,0.938,0.888,0.242,110.148,chill/relax
40,265520,False,0.396,0.843,-7.077,1,0.0467,0.0041,2.46e-06,0.354,144.011,chill/relax
52,114461,False,0.679,0.0809,-21.97,1,0.0583,0.994,0.942,0.195,130.049,chill/relax
56,108773,False,0.126,0.0805,-31.267,1,0.0413,0.996,0.852,0.124,205.971,chill/relax
50,228080,False,0.389,0.314,-8.559,1,0.0345,0.772,0.576,0.107,95.641,chill/relax
52,456000,False,0.44,0.702,-6.759,1,0.0325,0.0197,3.79e-05,0.295,143.99,chill/relax
26,372727,False,0.682,0.444,-16.704,0,0.0964,0.646,0.873,0.261,131.991,chill/relax
53,173026,False,0.458,0.309,-14.186,1,0.0283,0.909,0.956,0.0556,106.006,chill/relax
27,387466,False,0.74,0.974,-8.817,1,0.0558,0.00231,0.03,0.466,130.012,chill/relax
52,301573,False,0.221,0.0319,-20.259,1,0.0417,0.989,0.943,0.043,80.491,chill/relax
55,251469,False,0.417,0.361,-7.59,1,0.0301,0.0204,0.00167,0.285,62.532,chill/relax
44,247729,False,0.337,0.309,-15.671,0,0.035,0.973,0.961,0.0356,113.48,chill/relax
19,248906,False,0.413,0.389,-10.039,1,0.0263,0.63,0.895,0.0698,85.008,chill/relax
18,278500,False,0.25,0.656,-6.576,1,0.0317,0.229,0.82,0.15,104.987,chill/relax
41,210461,False,0.506,0.162,-27.524,0,0.0343,0.901,0.818,0.502,129.948,chill/relax
43,323000,False,0.65,0.609,-9.038,1,0.0663,0.0298,0.875,0.18,119.993,chill/relax
36,200331,False,0.587,0.033,-24.687,1,0.042,0.991,0.911,0.269,115.94,chill/relax
45,247422,False,0.581,0.375,-16.464,1,0.0363,0.39,0.651,0.106,97.006,chill/relax
45,200562,False,0.409,0.407,-11.483,1,0.0302,0.676,0.000153,0.329,134.977,chill/relax
47,226866,False,0.545,0.18,-21.022,0,0.0337,0.988,0.906,0.31,156.694,chill/relax
50,140760,False,0.288,0.0323,-25.465,1,0.0362,0.975,0.96,0.0345,112.168,chill/relax
41,211555,False,0.467,0.392,-14.282,1,0.0336,0.023,0.913,0.038,135.0,chill/relax
42,196960,False,0.423,0.668,-7.927,0,0.0252,0.0381,0.96,0.506,86.021,chill/relax
45,252633,False,0.578,0.547,-12.526,0,0.032,0.564,0.853,0.0679,120.022,chill/relax
47,266270,False,0.465,0.619,-10.947,1,0.0447,0.758,0.916,0.0544,113.984,chill/relax
45,196490,False,0.385,0.393,-11.91,1,0.0307,0.614,0.725,0.0918,109.909,chill/relax
54,177266,False,0.581,0.459,-14.519,0,0.0314,0.0398,0.881,0.315,119.042,chill/relax
58,165020,False,0.395,0.0826,-18.982,0,0.0432,0.995,0.93,0.119,93.288,chill/relax
48,491333,False,0.0655,0.0455,-26.592,0,0.0494,0.884,0.369,0.0388,66.915,chill/relax
50,229606,False,0.185,0.0535,-26.329,1,0.0435,0.975,0.953,0.0849,179.997,chill/relax
51,123720,False,0.276,0.289,-14.322,0,0.0339,0.662,0.982,0.0805,39.369,chill/relax
58,205493,False,0.321,0.00611,-38.341,0,0.0362,0.995,0.908,0.0693,104.311,chill/relax
49,197804,False,0.309,0.204,-10.867,1,0.0397,0.949,0.0,0.289,185.309,chill/relax
46,195680,False,0.562,0.504,-8.359,1,0.0375,0.894,0.209,0.488,164.21,chill/relax
50,200240,False,0.648,0.339,-14.428,0,0.0304,0.966,0.881,0.169,119.984,chill/relax
44,406056,False,0.176,0.0543,-22.125,1,0.0391,0.953,0.907,0.0395,120.077,chill/relax
44,267451,False,0.17,0.0388,-28.428,0,0.0462,0.938,0.922,0.129,125.098,chill/relax
51,130652,False,0.567,0.243,-21.787,1,0.0581,0.995,0.892,0.422,129.95,chill/relax
49,146360,False,0.481,0.182,-24.37,1,0.0638,0.995,0.966,0.125,100.542,chill/relax
48,333400,False,0.181,0.0863,-21.685,1,0.0374,0.956,0.95,0.0337,70.907,chill/relax
42,203653,False,0.355,0.0552,-25.603,0,0.0334,0.976,0.915,0.195,106.809,chill/relax
55,633462,False,0.355,0.734,-8.221,1,0.0509,0.00177,0.0,0.237,143.964,chill/relax
44,223000,False,0.505,0.0994,-21.953,0,0.0378,0.941,0.969,0.158,142.873,chill/relax
49,182000,False,0.151,0.0928,-20.167,1,0.0389,0.982,0.921,0.113,156.658,chill/relax
51,414173,False,0.186,0.0916,-17.125,1,0.0381,0.885,0.00027,0.0489,168.926,chill/relax
41,268083,False,0.18,0.328,-14.955,0,0.0381,0.0882,0.906,0.0445,88.592,chill/relax
57,75969,False,0.337,0.28,-18.646,0,0.0384,0.987,0.882,0.0824,140.004,chill/relax
56,219549,False,0.417,0.0939,-20.98,1,0.0402,0.984,0.826,0.0384,84.241,chill/relax
52,238318,False,0.541,0.21,-22.624,0,0.0373,0.885,0.868,0.0461,119.916,chill/relax
41,103093,False,0.243,0.158,-24.65,0,0.0494,0.983,0.937,0.304,112.454,chill/relax
51,413480,False,0.146,0.00849,-36.382,0,0.0384,0.97,0.932,0.0389,77.324,chill/relax
55,93400,False,0.515,0.39,-9.544,0,0.0275,0.706,0.000684,0.0718,105.981,chill/relax
42,295920,False,0.101,0.241,-17.526,1,0.0376,0.819,0.944,0.0369,90.234,chill/relax
46,246506,False,0.819,0.601,-6.793,1,0.0389,0.347,0.798,0.482,127.989,chill/relax
51,142773,False,0.284,0.209,-19.712,0,0.0346,0.949,0.846,0.0786,154.189,chill/relax
51,265626,False,0.295,0.0326,-28.956,1,0.0566,0.994,0.931,0.0999,124.728,chill/relax
44,223754,True,0.6,0.181,-11.581,1,0.0331,0.914,0.0,0.178,119.919,chill/relax
54,229826,False,0.401,0.0949,-28.822,1,0.0583,0.985,0.883,0.0293,103.858,chill/relax
49,660000,False,0.238,0.185,-18.862,0,0.0478,0.985,0.923,0.0395,145.18,chill/relax
52,204461,False,0.302,0.405,-16.077,0,0.0388,0.978,0.927,0.213,110.259,chill/relax
52,245438,False,0.342,0.0319,-34.481,0,0.0451,0.983,0.952,0.183,128.733,chill/relax
50,253892,False,0.398,0.0933,-11.879,1,0.0442,0.958,4.63e-06,0.185,81.76,chill/relax
43,122810,False,0.146,0.143,-19.2,0,0.0324,0.978,0.829,0.173,81.018,chill/relax
46,663021,False,0.0832,0.245,-14.042,1,0.0484,0.933,0.741,0.0372,85.475,chill/relax
49,195193,False,0.395,0.0465,-25.504,0,0.0383,0.978,0.923,0.1,66.808,chill/relax
39,240461,False,0.133,0.0671,-16.578,0,0.0344,0.747,0.903,0.038,66.744,chill/relax
48,237600,False,0.488,0.903,-10.355,0,0.0373,0.0039,0.823,0.0364,119.99,chill/relax
52,358560,False,0.483,0.623,-12.925,0,0.0376,0.651,0.883,0.376,97.033,chill/relax
46,159747,False,0.0951,0.155,-20.447,0,0.0342,0.865,0.776,0.138,163.072,chill/relax
50,305880,False,0.332,0.101,-23.391,1,0.0406,0.985,0.947,0.185,129.317,chill/relax
49,206729,False,0.219,0.324,-12.016,0,0.036,0.093,0.948,0.0431,97.604,chill/relax
54,182647,False,0.258,0.0238,-28.865,0,0.0428,0.994,0.904,0.0757,140.596,chill/relax
51,396688,False,0.152,0.00559,-32.174,0,0.0426,0.956,0.906,0.0772,195.603,chill/relax
45,269861,False,0.207,0.0748,-22.754,1,0.0328,0.904,0.9,0.0385,48.232,chill/relax
54,134523,False,0.434,0.00159,-33.554,1,0.0439,0.983,0.785,0.18,85.395,chill/relax
49,173635,False,0.359,0.143,-24.629,0,0.042,0.979,0.944,0.136,75.111,chill/relax
43,143186,False,0.121,0.0971,-22.27,0,0.0367,0.963,0.947,0.0404,56.513,chill/relax
53,191120,False,0.137,0.00965,-34.079,1,0.0487,0.995,0.917,0.0895,176.173,chill/relax
55,231640,False,0.52,0.304,-15.255,0,0.0284,0.816,0.366,0.0392,103.981,chill/relax
15,245613,False,0.612,0.753,-10.114,1,0.0317,0.0656,0.00595,0.592,143.946,chill/relax
45,269149,False,0.852,0.796,-7.994,0,0.0689,0.0156,0.948,0.431,129.984,chill/relax
44,201901,False,0.468,0.00375,-33.35,1,0.0358,0.994,0.948,0.174,61.416,chill/relax
47,138360,False,0.192,0.0777,-19.26,1,0.038,0.986,0.916,0.154,87.354,chill/relax
33,317487,False,0.0688,0.326,-15.193,1,0.0412,0.792,0.756,0.0387,75.48,chill/relax
45,214862,False,0.418,0.051,-25.754,0,0.0353,0.992,0.936,0.236,132.424,chill/relax
52,342259,False,0.478,0.333,-11.441,1,0.0328,0.316,0.0,0.204,74.935,chill/relax
46,210426,False,0.16,0.0985,-25.284,0,0.0463,0.497,0.936,0.0321,131.018,chill/relax
44,111760,False,0.376,0.0273,-19.715,1,0.034,0.988,0.0916,0.185,89.013,chill/relax
49,298681,False,0.416,0.392,-8.97,1,0.0282,0.205,0.0294,0.0896,141.8,chill/relax
53,339870,False,0.128,0.396,-9.904,1,0.0342,0.0561,8.3e-06,0.05,71.965,chill/relax
53,234027,False,0.462,0.0787,-24.908,0,0.0362,0.971,0.873,0.04,124.963,chill/relax
52,101375,False,0.114,0.121,-21.115,1,0.0392,0.981,0.958,0.0778,87.964,chill/relax
50,281506,False,0.302,0.274,-10.26,1,0.0353,0.947,2.28e-06,0.379,75.891,chill/relax
48,408826,False,0.312,0.431,-7.23,1,0.0296,0.191,0.00107,0.287,139.542,chill/relax
59,256146,False,0.253,0.00429,-36.172,0,0.0523,0.99,0.912,0.0368,74.497,chill/relax
46,289792,False,0.131,0.205,-17.043,1,0.0387,0.624,0.918,0.0362,146.089,chill/relax
50,371774,False,0.403,0.412,-8.863,1,0.0286,0.0247,0.0,0.064,136.05,chill/relax
41,343606,False,0.49,0.524,-13.911,1,0.0357,0.729,0.896,0.0929,94.986,chill/relax
50,95306,False,0.265,0.0838,-23.47,1,0.0349,0.99,0.848,0.239,135.873,chill/relax
48,447800,False,0.619,0.0327,-20.273,0,0.0371,0.995,0.712,0.0785,102.884,chill/relax
50,444174,False,0.593,0.625,-7.11,1,0.0291,0.015,0.000108,0.229,127.007,chill/relax
37,136890,False,0.395,0.00515,-27.24,1,0.0807,0.996,0.939,0.138,64.168,chill/relax
52,115227,False,0.431,0.0775,-23.964,1,0.0706,0.996,0.933,0.29,64.86,chill/relax
52,223985,False,0.321,0.109,-19.433,1,0.0333,0.944,0.935,0.0833,81.953,chill/relax
49,350986,False,0.603,0.289,-16.3,0,0.0394,0.971,0.841,0.194,123.978,chill/relax
50,262653,False,0.334,0.268,-14.772,1,0.0321,0.933,0.904,0.0523,93.405,chill/relax
43,389325,False,0.522,0.462,-11.273,1,0.0335,0.674,0.969,0.104,80.0,chill/relax
26,310688,False,0.384,0.0517,-25.724,1,0.0398,0.978,0.895,0.222,108.219,chill/relax
25,115640,False,0.436,0.0949,-18.795,1,0.0482,0.992,0.938,0.0338,160.164,chill/relax
43,195837,False,0.328,0.166,-18.42,1,0.0413,0.983,0.884,0.172,75.497,chill/relax
53,203397,False,0.397,0.575,-9.689,1,0.0443,0.652,0.00261,0.284,76.118,chill/relax
45,193466,False,0.168,0.0383,-23.447,0,0.0382,0.48,0.856,0.0342,92.746,chill/relax
39,170160,False,0.28,0.299,-9.68,0,0.0298,0.856,0.0295,0.109,155.035,chill/relax
44,97160,False,0.287,0.236,-22.615,1,0.0726,0.83,0.898,0.0293,73.765,chill/relax
47,291688,False,0.349,0.106,-13.263,1,0.037,0.966,1.55e-05,0.138,125.386,chill/relax
40,225000,False,0.472,0.308,-16.387,1,0.0353,0.906,0.915,0.0793,126.64,chill/relax
49,254853,False,0.228,0.348,-9.748,1,0.0295,0.875,0.000139,0.178,109.255,chill/relax
57,143960,False,0.4,0.00478,-32.946,0,0.0382,0.993,0.92,0.122,74.012,chill/relax
49,315297,False,0.611,0.697,-12.596,1,0.0347,0.164,0.935,0.0388,123.037,chill/relax
56,200348,False,0.492,0.0814,-24.477,1,0.0584,0.993,0.952,0.562,177.103,chill/relax
49,236040,False,0.317,0.151,-23.897,0,0.0358,0.992,0.926,0.112,69.883,chill/relax
46,197666,False,0.355,0.074,-17.67,1,0.0317,0.976,0.928,0.0605,77.003,chill/relax
28,558000,False,0.164,0.858,-8.141,0,0.0374,2.52e-05,0.889,0.0336,99.986,chill/relax
43,296585,False,0.666,0.518,-10.387,1,0.035,0.0646,0.825,0.277,122.998,chill/relax
37,235560,False,0.578,0.162,-10.48,1,0.0374,0.74,0.0,0.195,135.495,chill/relax
46,311666,False,0.19,0.0739,-21.4,0,0.0333,0.975,0.11,0.0786,99.994,chill/relax
44,316973,False,0.414,0.392,-13.021,0,0.038,0.96,0.926,0.0366,92.394,chill/relax
51,168398,False,0.503,0.209,-22.495,0,0.0288,0.974,0.913,0.325,132.361,chill/relax
39,226857,False,0.167,0.0709,-25.474,1,0.0341,0.967,0.958,0.0391,111.917,chill/relax
15,243680,False,0.621,0.786,-9.086,1,0.0317,0.0646,0.00876,0.637,143.965,chill/relax
47,248680,False,0.633,0.574,-9.667,0,0.0299,0.792,0.921,0.236,117.515,chill/relax
18,152597,False,0.315,0.0392,-27.539,0,0.0385,0.989,0.88,0.0606,58.582,chill/relax
50,178973,False,0.387,0.0616,-23.838,0,0.0422,0.99,0.915,0.279,209.852,chill/relax
0,293000,False,0.199,0.0882,-21.032,0,0.0366,0.926,0.94,0.0912,125.963,chill/relax
54,440333,False,0.311,0.309,-19.505,0,0.036,0.891,0.961,0.231,115.102,chill/relax
17,256540,False,0.209,0.00395,-34.685,1,0.0403,0.99,0.945,0.157,171.429,chill/relax
18,254271,False,0.227,0.00414,-33.712,1,0.04,0.99,0.951,0.166,173.674,chill/relax
45,259854,False,0.46,0.47,-9.703,0,0.0351,0.671,0.124,0.0898,140.066,chill/relax
50,322906,False,0.139,0.0427,-23.586,1,0.0438,0.963,0.908,0.0347,142.538,chill/relax
40,173133,False,0.421,0.46,-13.568,1,0.0375,0.966,0.894,0.435,125.925,chill/relax
47,313973,False,0.357,0.0431,-25.461,1,0.0334,0.992,0.948,0.0698,131.976,chill/relax
55,197877,False,0.352,0.0355,-23.22,1,0.0581,0.987,0.916,0.233,65.048,chill/relax
53,415079,False,0.253,0.359,-8.482,1,0.0317,0.31,6.16e-06,0.115,115.348,chill/relax
43,146986,False,0.506,0.206,-22.564,1,0.0512,0.846,0.948,0.09,112.967,chill/relax
46,259053,False,0.108,0.24,-16.343,1,0.0309,0.531,0.167,0.0381,71.699,chill/relax
40,405010,False,0.285,0.55,-10.988,0,0.0414,0.326,0.866,0.0559,89.986,chill/relax
36,514906,False,0.592,0.506,-12.327,0,0.039,0.00346,0.606,0.289,89.991,chill/relax
51,160000,False,0.17,0.364,-21.87,1,0.0701,0.839,0.948,0.21,83.16,chill/relax
42,263573,False,0.154,0.208,-19.148,0,0.039,0.84,0.888,0.0456,95.143,chill/relax
51,324906,False,0.641,0.477,-13.083,1,0.058,0.165,0.922,0.46,171.424,chill/relax
49,253453,False,0.297,0.0155,-29.852,0,0.0513,0.978,0.184,0.0971,78.661,chill/relax
25,226626,False,0.361,0.00189,-30.927,1,0.0493,0.986,0.835,0.179,94.018,chill/relax
48,159453,False,0.209,0.0199,-26.368,1,0.0475,0.974,0.674,0.567,84.93,chill/relax
54,215689,False,0.393,0.104,-12.154,1,0.0339,0.908,0.0,0.214,117.851,chill/relax
23,326693,False,0.347,0.244,-16.585,1,0.0361,0.906,0.915,0.211,115.044,chill/relax
